CustomerID,Segment,Churn_Probability,Monetary,Frequency,TotalRevenue
17701,Hibernating,0.9654943,417.95,1,417.95
14350,Hibernating,0.9654778,972.03,3,972.03
12892,Hibernating,0.96547717,263.38,1,263.38
12887,Hibernating,0.965424,222.4,1,222.4
12511,Hibernating,0.96540594,3084.02,1,3084.02
14575,Hibernating,0.9653826,420.22,1,420.22
16300,Hibernating,0.9653603,1367.32,3,1367.32
15644,Hibernating,0.96535057,803.54,4,803.54
12771,Hibernating,0.9653447,282.3,1,282.3
16991,Hibernating,0.9653286,1041.21,1,1041.21
16857,Hibernating,0.96530825,352.8,1,352.8
13864,Hibernating,0.96529317,662.4000000000001,1,662.4000000000001
15147,Hibernating,0.96526295,623.5,1,623.5
14061,Hibernating,0.9652321,917.43,3,917.4300000000001
13065,Hibernating,0.9651958,1055.05,5,1055.05
13653,Hibernating,0.96517265,152.2,1,152.2
13840,Hibernating,0.96517044,651.4,1,651.4
16067,Hibernating,0.96515524,3269.11,3,3269.11
14090,Hibernating,0.9651505,76.32000000000001,1,76.32000000000001
12396,Hibernating,0.9651057,931.43,1,931.4300000000001
13219,Hibernating,0.96504086,76.23,1,76.23
12608,Hibernating,0.9649989,415.79,1,415.79
16908,Hibernating,0.96499765,252.59,1,252.59
16467,Hibernating,0.9649966,2869.16,7,2869.16
16820,Hibernating,0.96499234,497.61,1,497.61
16840,Hibernating,0.96498233,139.85,2,139.85
15848,Hibernating,0.96491706,137.99,1,137.99
17822,Hibernating,0.96486104,2162.93,5,2162.93
12967,Hibernating,0.9647614,2938.52,3,2938.52
14964,Hibernating,0.9647204,206.21,1,206.21
17718,Hibernating,0.9645769,439.18,2,439.18
12807,Hibernating,0.96456623,330.35,1,330.35
16087,Hibernating,0.964533,1739.92,5,1739.92
14328,Hibernating,0.9645261,445.05,1,445.05
16473,Hibernating,0.9644184,470.83,4,470.83
16178,Hibernating,0.96441346,612.6,2,612.6
12663,Hibernating,0.964355,239.4,2,239.4
15970,Hibernating,0.96428454,1017.32,2,1017.3199999999999
17569,Hibernating,0.9642513,344.14,1,344.14
15668,Hibernating,0.9642147,76.32000000000001,1,76.32000000000001
14269,Hibernating,0.9641925,295.73,1,295.73
18243,Hibernating,0.9641287,515.78,1,515.78
13033,Hibernating,0.96412206,220.55,2,220.55
12561,Hibernating,0.9640938,238.85,1,238.85
15670,Hibernating,0.964079,325.2,2,325.2
15631,Hibernating,0.96401954,596.67,1,596.67
16530,Hibernating,0.9640084,48.35,1,48.35
13299,Hibernating,0.9639121,1218.7,3,1218.7
14992,Hibernating,0.96387863,210.5,1,210.5
15138,Hibernating,0.9638514,502.52,1,502.52
17880,Hibernating,0.9637925,824.9200000000001,3,824.9200000000001
16088,Hibernating,0.9637809,1437.43,2,1437.43
17355,Hibernating,0.9637771,273.31,1,273.31
17028,Hibernating,0.96373373,1593.83,3,1593.83
13234,Hibernating,0.96373314,346.5,2,346.5
12495,Hibernating,0.96372706,357.4,1,357.4
17474,Hibernating,0.9637148,1047.0,1,1047.0
17869,Hibernating,0.96370846,813.64,7,813.64
14122,Hibernating,0.96370614,362.42,3,362.42
16051,Hibernating,0.96370447,188.44,1,188.44
13568,Hibernating,0.96369904,187.05,1,187.05
15461,Hibernating,0.96368974,429.7,2,429.7
16881,Hibernating,0.9636878,432.0,1,432.0
13337,Hibernating,0.9636735,1575.26,1,1575.26
14671,Hibernating,0.9636367,1127.45,2,1127.45
17766,Hibernating,0.9635981,299.61,2,299.61
13074,Hibernating,0.9635556,1378.74,4,1378.74
12761,Hibernating,0.96352816,782.95,2,782.95
12443,Hibernating,0.9635252,485.31,1,485.31
14199,Hibernating,0.96350443,1091.7,4,1091.7
17045,Hibernating,0.9634071,827.6800000000001,5,827.6800000000001
12851,Hibernating,0.96334004,280.76,2,280.76
17568,Hibernating,0.96329856,374.45,1,374.45
17281,Hibernating,0.9632823,797.85,6,797.85
16312,Hibernating,0.96326226,171.15,1,171.15
12811,Hibernating,0.9632007,1033.9,5,1033.9
17670,Hibernating,0.96318406,205.7,1,205.7
12601,Hibernating,0.9630746,681.26,6,681.26
16155,Hibernating,0.9630672,796.9,5,796.9
15832,Hibernating,0.96304464,836.79,1,836.79
12547,Hibernating,0.9629915,383.58,3,383.58
15268,Hibernating,0.9629796,961.9,3,961.9000000000001
13328,Hibernating,0.962974,1308.48,1,1308.48
15895,Hibernating,0.9629488,179.17,1,179.17
14393,Hibernating,0.962946,67.95,1,67.95
12774,Hibernating,0.96294004,98.7,1,98.7
16142,Hibernating,0.9629377,535.34,1,535.34
15945,Hibernating,0.96292824,646.27,4,646.27
16117,Hibernating,0.9628853,654.4,3,654.4
16267,Hibernating,0.9628639,186.66,1,186.66
15512,Hibernating,0.9628567,331.58,4,331.58
16219,Hibernating,0.9628488,40.8,1,40.8
14192,Hibernating,0.962829,293.74,1,293.74
12791,Hibernating,0.9627904,863.51,6,863.51
16299,Hibernating,0.9627672,193.65,1,193.65
18111,Hibernating,0.96276563,405.85,1,405.85
16069,Hibernating,0.96275693,457.7,1,457.7
17875,Hibernating,0.96273845,167.1,1,167.1
14155,Hibernating,0.9627269,118.75,1,118.75
17156,Hibernating,0.9626637,591.87,1,591.87
14726,Hibernating,0.9625849,116.5,1,116.5
13640,Hibernating,0.9625678,405.0,1,405.0
14654,Hibernating,0.9625202,246.86,1,246.86
18267,Hibernating,0.9625,269.37,1,269.37
14355,Hibernating,0.96246976,840.0500000000001,3,840.0500000000001
14604,Hibernating,0.9624633,143.86,1,143.85999999999999
17681,Hibernating,0.96237963,731.2,5,731.2
12493,Hibernating,0.96237147,433.74,2,433.74
18201,Hibernating,0.96230215,447.53,1,447.53000000000003
13964,Hibernating,0.9622974,438.9,2,438.9
12768,Hibernating,0.96227044,168.69,1,168.69
15391,Hibernating,0.9622116,289.87,1,289.87
15292,Hibernating,0.96220535,178.39,1,178.39
15165,Hibernating,0.96220136,487.75,1,487.75
15684,Hibernating,0.96212894,173.95,3,173.95
15350,Hibernating,0.9621122,547.6,2,547.6
17278,Hibernating,0.9621122,271.24,2,271.24
15170,Hibernating,0.9621031,81.15,1,81.15
16113,Hibernating,0.96210134,161.38,1,161.38
12907,Hibernating,0.9620877,508.91,2,508.91
13518,Hibernating,0.96208394,627.16,1,627.16
12651,Hibernating,0.9620154,377.75,4,377.75
15646,Hibernating,0.9620013,784.8100000000001,5,784.8100000000001
17874,Hibernating,0.9619906,683.46,6,683.46
15923,Hibernating,0.9619307,127.08,1,127.08
12629,Hibernating,0.9618979,1558.22,2,1558.22
12622,Hibernating,0.96179736,180.1,1,180.1
18213,Hibernating,0.9617928,232.48,1,232.48000000000002
12366,Hibernating,0.96177775,500.24,1,500.24
12829,Hibernating,0.96174246,385.3,3,385.3
14619,Hibernating,0.9617205,1291.24,2,1291.24
15771,Hibernating,0.9616994,1006.54,3,1006.54
17855,Hibernating,0.9616613,208.97,1,208.97
12534,Hibernating,0.9616611,1089.18,1,1089.18
13222,Hibernating,0.96160805,88.5,1,88.5
17271,Hibernating,0.9616054,204.3,1,204.3
14063,Hibernating,0.96159416,22710.2,9,22710.2
14899,Hibernating,0.96159154,1331.38,1,1331.38
16646,Hibernating,0.9615835,678.8,1,678.8
13489,Hibernating,0.9615817,449.52,4,449.52
18029,Hibernating,0.96150875,433.77,1,433.77
12806,Hibernating,0.96149606,2878.96,4,2878.96
12593,Hibernating,0.96145177,418.1,3,418.1
12861,Hibernating,0.96144307,68.25,1,68.25
16447,Hibernating,0.96140736,727.1,3,727.1
15770,Hibernating,0.9613778,321.45,1,321.45
16391,Hibernating,0.96137035,1052.26,4,1052.26
14253,Hibernating,0.9613386,363.4,2,363.40000000000003
13490,Hibernating,0.9613226,154.25,1,154.25
16068,Hibernating,0.96121335,115.73,1,115.73
13672,Hibernating,0.9611747,419.92,3,419.92
14464,Hibernating,0.96114475,111.0,2,111.0
13457,Hibernating,0.9611171,148.22,2,148.22
16658,Hibernating,0.96105224,690.83,6,690.83
14650,Hibernating,0.9610135,62.5,1,62.5
16100,Hibernating,0.96100944,582.64,1,582.64
12450,Hibernating,0.9609554,688.2,5,688.2
18176,Hibernating,0.9609498,476.35,1,476.35
13686,Hibernating,0.9608573,409.04,3,409.04
12453,Hibernating,0.96084356,707.09,1,707.09
13215,Hibernating,0.96081954,81.6,1,81.6
17479,Hibernating,0.96074396,389.2600000000001,1,389.26000000000005
13010,Hibernating,0.96074075,330.12,2,330.12
14891,Hibernating,0.960614,1106.73,4,1106.73
15464,Hibernating,0.960572,1044.65,1,1044.65
17334,Hibernating,0.96056134,635.1500000000001,3,635.1500000000001
13783,Hibernating,0.9605085,1542.09,4,1542.09
13371,Hibernating,0.9604769,2297.66,2,2297.66
14734,Hibernating,0.9604522,1056.42,4,1056.42
14706,Hibernating,0.96041805,367.54,1,367.54
13075,Hibernating,0.960413,919.61,1,919.61
13905,Hibernating,0.96038204,312.65,1,312.65
17275,Hibernating,0.96035975,114.1,1,114.1
15792,Hibernating,0.96033424,933.84,2,933.84
16587,Hibernating,0.9603036,225.15,1,225.15
12903,Hibernating,0.9601574,833.5300000000001,1,833.5300000000001
13757,Hibernating,0.96011716,195.55,1,195.55
16030,Hibernating,0.9600988,331.24,1,331.24
16772,Hibernating,0.9600411,3698.05,3,3698.05
17417,Hibernating,0.9600361,164.18,1,164.18
15908,Hibernating,0.95999104,758.62,2,758.62
14588,Hibernating,0.9599843,135.39,1,135.39
12469,Hibernating,0.9599362,3070.54,2,3070.54
17149,Hibernating,0.9598802,143.10000000000002,1,143.10000000000002
16769,Hibernating,0.9598738,1117.05,4,1117.05
13252,Hibernating,0.9598537,399.3,2,399.3
15310,Hibernating,0.95984834,1634.64,1,1634.64
13060,Hibernating,0.95977134,307.53000000000003,1,307.53000000000003
13424,Hibernating,0.9597673,572.77,1,572.77
13125,Hibernating,0.95975864,148.62,1,148.62
14510,Hibernating,0.9597365,979.85,3,979.85
16387,Hibernating,0.95966506,882.46,5,882.46
13836,Hibernating,0.9596472,620.37,2,620.37
17971,Hibernating,0.9596366,161.94,1,161.94
13217,Hibernating,0.95963454,666.48,4,666.48
16256,Hibernating,0.9595971,1629.37,3,1629.37
16039,Hibernating,0.9595842,456.4,2,456.4
17443,Hibernating,0.9595586,534.24,1,534.24
14091,Hibernating,0.95955616,9530.08,2,9530.08
15921,Hibernating,0.9595318,775.26,4,775.26
16061,Hibernating,0.95943964,89.65,1,89.65
18027,Hibernating,0.95942557,115.31,1,115.31
18073,Hibernating,0.9594047,3859.82,12,3859.82
15759,Hibernating,0.9593886,830.9300000000001,7,830.9300000000001
13754,Hibernating,0.9593581,447.05,3,447.05
13063,Hibernating,0.95934635,188.4,1,188.4
16234,Hibernating,0.9593422,333.18,3,333.18
14989,Hibernating,0.959271,342.4,1,342.4
13683,Hibernating,0.9592576,258.6,1,258.6
12859,Hibernating,0.959255,575.1,1,575.1
16251,Hibernating,0.95921975,128.31,1,128.31
16582,Hibernating,0.9591388,313.62,1,313.62
13942,Hibernating,0.9591272,320.0,1,320.0
14872,Hibernating,0.9591054,816.6,3,816.6
17933,Hibernating,0.95907116,114.69,1,114.69
13961,Hibernating,0.95901823,538.4,1,538.4
16272,Hibernating,0.95901227,411.7,1,411.7
13667,Hibernating,0.95899266,299.05,1,299.05
17339,Hibernating,0.9589633,302.36,3,302.36
17784,Hibernating,0.9588995,112.86,1,112.86
13734,Hibernating,0.9588909,6695.6900000000005,4,6695.6900000000005
16517,Hibernating,0.95885354,162.70000000000002,1,162.70000000000002
17003,Hibernating,0.95872164,828.21,4,828.21
18262,Hibernating,0.9587107,577.54,3,577.54
13084,Hibernating,0.95861053,122.4,1,122.39999999999999
14928,Hibernating,0.95859474,223.91000000000005,1,223.91000000000003
16443,Hibernating,0.9585734,162.24,1,162.24
13114,Hibernating,0.95854753,234.38,1,234.38
15371,Hibernating,0.9585344,59.400000000000006,1,59.400000000000006
13399,Hibernating,0.958533,275.4,3,275.4
15548,Hibernating,0.9585142,158.09,1,158.09
14376,Hibernating,0.9583961,215.46,1,215.46
15331,Hibernating,0.9583732,767.91,3,767.91
14728,Hibernating,0.9583347,190.58,1,190.58
15086,Hibernating,0.9582413,218.53,2,218.53
13807,Hibernating,0.95818466,422.2,3,422.2
13301,Hibernating,0.958157,618.09,4,618.09
15761,Hibernating,0.95815414,143.05,1,143.05
17762,Hibernating,0.95813674,129.75,1,129.75
14686,Hibernating,0.9581087,852.53,5,852.53
14343,Hibernating,0.95807666,1079.66,4,1079.66
15413,Hibernating,0.9580659,6798.72,5,6798.72
15633,Hibernating,0.9580639,4335.96,13,4335.96
14283,Hibernating,0.958055,628.44,4,628.44
12788,Hibernating,0.9580465,444.9,4,444.90000000000003
13284,Hibernating,0.95796967,201.19,1,201.19
16963,Hibernating,0.957969,110.55,1,110.55000000000001
12413,Hibernating,0.9579595,999.45,4,999.45
15772,Hibernating,0.95792097,280.88,1,280.88
13370,Hibernating,0.9579056,754.87,1,754.87
12353,Hibernating,0.95788926,406.76,2,406.76
14635,Hibernating,0.9578824,215.22,1,215.22
17062,Hibernating,0.9578815,889.75,6,889.75
13830,Hibernating,0.9578751,156.85000000000002,1,156.85000000000002
13933,Hibernating,0.95782036,608.79,2,608.79
17325,Hibernating,0.95779765,609.5699999999999,3,609.5699999999999
14617,Hibernating,0.9575771,190.47,2,190.47
15104,Hibernating,0.95757324,993.54,2,993.54
13691,Hibernating,0.9575668,212.78,1,212.78
13965,Hibernating,0.9575642,996.61,3,996.61
14927,Hibernating,0.9574654,308.2,1,308.2
13981,Hibernating,0.9574261,331.14,1,331.14
17008,Hibernating,0.95742154,81.36,1,81.36
13533,Hibernating,0.9573991,269.09,3,269.09
17367,Hibernating,0.95739806,167.55,1,167.55
15920,Hibernating,0.9573679,569.14,9,569.14
13438,Hibernating,0.95728475,46.5,1,46.5
18089,Hibernating,0.9572815,428.45,1,428.45
14589,Hibernating,0.95728016,39.75,1,39.75
12632,Hibernating,0.9572725,804.88,2,804.88
13111,Hibernating,0.95718974,321.88000000000005,1,321.88000000000005
15905,Hibernating,0.95717555,114.69,1,114.69
14160,Hibernating,0.9571745,8421.47,7,8421.47
15735,Hibernating,0.95705676,327.68,1,327.68
12911,Hibernating,0.9570156,1651.72,1,1651.72
15503,Hibernating,0.9570027,257.3,2,257.3
13007,Hibernating,0.95699507,175.25,1,175.25
12734,Hibernating,0.9569418,639.65,3,639.65
15459,Hibernating,0.9569301,202.83,2,202.83
16116,Hibernating,0.9568386,612.78,1,612.78
16920,Hibernating,0.95679516,355.45,1,355.45
13903,Hibernating,0.95673126,165.45000000000002,1,165.45000000000002
13128,Hibernating,0.95670176,263.5,1,263.5
14043,Hibernating,0.95660186,302.6,2,302.59999999999997
14137,Hibernating,0.95658255,332.7,1,332.7
17889,Hibernating,0.9565762,746.42,7,746.42
15624,Hibernating,0.95657337,588.13,4,588.13
12487,Hibernating,0.95657086,285.3,1,285.3
18037,Hibernating,0.9564338,167.42,15,167.42
12447,Hibernating,0.95631754,476.49,1,476.49
15160,Hibernating,0.9562918,589.27,4,589.27
17539,Hibernating,0.95627654,1176.84,4,1176.84
17195,Hibernating,0.9562297,562.98,1,562.98
16967,Hibernating,0.9561672,319.02,1,319.02
16640,Hibernating,0.95614725,179.4,1,179.4
13948,Hibernating,0.95612687,548.76,4,548.76
17794,Hibernating,0.9561145,147.3,2,147.3
15931,Hibernating,0.9561059,239.9,1,239.9
16586,Hibernating,0.9560844,1462.78,3,1462.78
16270,Hibernating,0.9560041,1141.24,1,1141.24
16064,Hibernating,0.9559855,109.31,1,109.31
16280,Hibernating,0.9559774,238.05,1,238.05
16572,Hibernating,0.95596075,1009.6,3,1009.6
12595,Hibernating,0.9559496,299.02,1,299.02
14627,Hibernating,0.95593035,462.75,1,462.75
14429,Hibernating,0.95588535,516.28,1,516.28
16048,Hibernating,0.9558017,818.7900000000001,4,818.7900000000001
16801,Hibernating,0.95574814,1594.23,4,1594.23
15162,Hibernating,0.9556611,312.9,1,312.9
15893,Hibernating,0.9556437,305.28000000000003,1,305.28000000000003
14206,Hibernating,0.95555305,1185.01,3,1185.01
18143,Hibernating,0.9555265,1000.16,2,1000.16
15316,Hibernating,0.9555144,165.0,1,165.0
12688,Hibernating,0.95548826,4873.81,1,4873.81
15314,Hibernating,0.9554827,820.45,3,820.45
15876,Hibernating,0.95547587,1449.14,2,1449.14
14330,Hibernating,0.95545083,200.63,1,200.63
14275,Hibernating,0.955449,1189.38,6,1189.3799999999999
14059,Hibernating,0.95534277,183.6,1,183.6
18050,Hibernating,0.95529777,412.06,2,412.06
13415,Hibernating,0.9552903,784.17,4,784.17
17847,Hibernating,0.9552737,129.69,2,129.69
17224,Hibernating,0.9552451,100.86,1,100.86000000000001
12815,Hibernating,0.9552021,1063.46,2,1063.46
16476,Hibernating,0.95516425,350.35,1,350.35
16850,Hibernating,0.9550972,332.41,1,332.41
14787,Hibernating,0.95505923,110.65,1,110.65
15609,Hibernating,0.955034,298.48,1,298.48
16548,Hibernating,0.95496213,30.15,1,30.15
18007,Hibernating,0.9549421,215.22,1,215.22
15404,Hibernating,0.954846,257.06,1,257.06
18239,Hibernating,0.95484096,1712.26,6,1712.26
14353,Hibernating,0.9548032,376.5,3,376.5
14848,Hibernating,0.9547841,310.56,1,310.56
15765,Hibernating,0.95476353,370.63,1,370.63
14656,Hibernating,0.9547623,790.0,5,790.0
17891,Hibernating,0.9547037,203.86,1,203.85999999999999
13008,Hibernating,0.954674,612.13,3,612.13
14845,Hibernating,0.95464295,150.0,1,150.0
14028,Hibernating,0.95451975,10396.5,3,10396.5
15155,Hibernating,0.954457,383.97,1,383.96999999999997
12803,Hibernating,0.9544485,1092.81,1,1092.81
13221,Hibernating,0.9544419,847.41,2,847.41
12549,Hibernating,0.95434374,1575.68,6,1575.68
14747,Hibernating,0.9542675,328.2,1,328.2
17906,Hibernating,0.9542671,72.9,1,72.9
14106,Hibernating,0.9542622,214.8,1,214.8
17168,Hibernating,0.95423615,400.2,1,400.2
17938,Hibernating,0.95418495,144.29,1,144.29
13307,Hibernating,0.95416147,273.34,3,273.34
14372,Hibernating,0.9541498,860.08,2,860.08
14991,Hibernating,0.954039,314.67,1,314.67
16691,Hibernating,0.95401174,178.83,2,178.83
13339,Hibernating,0.9540025,860.12,1,860.12
14248,Hibernating,0.95399827,1032.95,3,1032.95
12899,Hibernating,0.9539788,366.4,1,366.4
12902,Hibernating,0.9539644,138.68,1,138.68
14727,Hibernating,0.9539641,463.73,3,463.73
15614,Hibernating,0.9539524,3147.36,4,3147.36
12831,Hibernating,0.95384425,451.11,3,451.11
15486,Hibernating,0.95382124,102.0,1,102.0
17598,Hibernating,0.953812,409.98,1,409.98
13625,Hibernating,0.95379806,301.26,1,301.26
14516,Hibernating,0.95376617,151.17,1,151.17
15139,Hibernating,0.9537214,178.96,2,178.96
14973,Hibernating,0.95359963,1314.45,3,1314.45
17556,Hibernating,0.95359206,300.67,2,300.67
16547,Hibernating,0.9535365,104.26,1,104.25999999999999
15691,Hibernating,0.9535023,571.3,4,571.3
15588,Hibernating,0.9534959,579.6,1,579.6
14200,Hibernating,0.9534134,379.2,1,379.2
17407,Hibernating,0.9534092,552.9,1,552.9
16810,Hibernating,0.9533297,842.04,2,842.04
15649,Hibernating,0.9533032,1660.35,4,1660.35
13420,Hibernating,0.9532722,159.85,2,159.85
16834,Hibernating,0.9532271,898.96,2,898.96
12405,Hibernating,0.95313156,1710.39,1,1710.39
14549,Hibernating,0.9529609,913.6,4,913.6
14435,Hibernating,0.9529595,90.42,1,90.42
13210,Hibernating,0.9529206,353.48,1,353.48
13699,Hibernating,0.95289814,764.15,2,764.15
17349,Hibernating,0.95289046,772.41,5,772.41
14241,Hibernating,0.9528401,333.7,2,333.7
16323,Hibernating,0.9528264,353.66,2,353.66
15537,Hibernating,0.95275635,110.92,1,110.92
18100,Hibernating,0.95272744,451.56,1,451.56
14378,Hibernating,0.9526937,131.25,1,131.25
14454,Hibernating,0.95262307,977.3,5,977.3000000000001
17536,Hibernating,0.9526185,364.83,3,364.83
12729,Hibernating,0.9525989,453.01,1,453.01
17009,Hibernating,0.952592,242.06,1,242.06
18052,Hibernating,0.9525725,10877.18,1,10877.18
18285,Hibernating,0.95255065,427.0,1,427.0
13303,Hibernating,0.95252526,61.72,1,61.72
15221,Hibernating,0.95251274,2062.2,4,2062.2
14463,Hibernating,0.952497,786.5699999999999,4,786.5699999999999
13383,Hibernating,0.9524725,305.28000000000003,1,305.28000000000003
18133,Hibernating,0.9522786,931.5,1,931.5
15352,Hibernating,0.9522212,111.15,1,111.15
17129,Hibernating,0.95220596,31.85,1,31.85
15347,Hibernating,0.9522037,1162.0,4,1162.0
13675,Hibernating,0.9521011,486.8200000000001,2,486.82000000000005
14956,Hibernating,0.9520659,1325.0,1,1325.0
17140,Hibernating,0.9519797,454.12,1,454.12
17171,Hibernating,0.9519212,384.59,2,384.59000000000003
16226,Hibernating,0.9518672,672.17,5,672.17
16946,Hibernating,0.9518559,1222.04,5,1222.04
15007,Hibernating,0.9517866,156.91,1,156.91
13967,Hibernating,0.9517798,166.3,2,166.3
17435,Hibernating,0.9517277,331.35,1,331.35
15305,Hibernating,0.95163435,93.6,1,93.6
15909,Hibernating,0.9516135,191.94,1,191.94
15559,Hibernating,0.95154256,1109.4,1,1109.4
14363,Hibernating,0.9515074,227.47000000000003,2,227.47000000000003
17464,Hibernating,0.9514761,907.14,3,907.1400000000001
17542,Hibernating,0.9514146,340.85,3,340.85
14368,Hibernating,0.951411,155.0,1,155.0
16306,Hibernating,0.9513754,1124.72,7,1124.72
17121,Hibernating,0.95127237,314.74,1,314.74
17132,Hibernating,0.9512721,1220.91,2,1220.91
13841,Hibernating,0.9512413,85.0,1,85.0
13039,Hibernating,0.95109594,1010.73,4,1010.73
16766,Hibernating,0.9510517,1145.6,2,1145.6
13925,Hibernating,0.95080465,678.25,4,678.25
17900,Hibernating,0.95071846,112.2,2,112.19999999999999
14513,Hibernating,0.95069075,788.01,6,788.01
16883,Hibernating,0.95066917,2246.06,19,2246.06
12559,Hibernating,0.9506445,561.71,2,561.71
14405,Hibernating,0.95051485,195.0,1,195.0
13180,Hibernating,0.9504014,86.10000000000001,1,86.10000000000001
14614,Hibernating,0.9503894,295.13,1,295.13
12350,Hibernating,0.9503416,334.40000000000003,1,334.40000000000003
15536,Hibernating,0.9502453,259.09,1,259.09
15760,Hibernating,0.9501057,13916.34,2,13916.34
16273,Hibernating,0.95002365,318.34000000000003,2,318.34000000000003
16786,Hibernating,0.9499758,51.84,1,51.84
16118,Hibernating,0.949946,4376.25,1,4376.25
16481,Hibernating,0.9498427,453.38,1,453.38
15386,Hibernating,0.94980645,394.14,1,394.14
14231,Hibernating,0.94977903,1235.62,4,1235.6200000000001
14017,Hibernating,0.94974977,229.75,1,229.75
15455,Hibernating,0.94972205,38.25,1,38.25
13080,Hibernating,0.9496843,280.73,4,280.73
15070,Hibernating,0.9496785,737.0500000000001,3,737.0500000000001
17876,Hibernating,0.9495394,3424.02,3,3424.02
14197,Hibernating,0.9495317,390.05,1,390.05
17976,Hibernating,0.9495093,321.79,1,321.79
13096,Hibernating,0.9495067,419.7000000000001,1,419.7000000000001
13355,Hibernating,0.9494794,674.7,1,674.7
14134,Hibernating,0.94944173,11123.35,15,11123.35
14743,Hibernating,0.9494305,50.48,1,50.480000000000004
14213,Hibernating,0.94939905,1192.2,1,1192.2
17358,Hibernating,0.94927627,861.01,5,861.01
17853,Hibernating,0.9492337,1596.29,3,1596.29
15242,Hibernating,0.94911253,302.04,1,302.04
13127,Hibernating,0.949068,259.17,1,259.17
12414,Hibernating,0.94906145,952.41,6,952.4100000000001
13855,Hibernating,0.9489585,1310.34,4,1310.3400000000001
14645,Hibernating,0.9489354,876.89,3,876.89
14018,Hibernating,0.94892293,367.15,1,367.15
17955,Hibernating,0.94887346,949.9,6,949.9
15266,Hibernating,0.94885963,852.21,5,852.21
17628,Hibernating,0.94875294,75.75,1,75.75
16252,Hibernating,0.94872046,295.09000000000003,1,295.09000000000003
14574,Hibernating,0.94869757,143.70000000000002,1,143.70000000000002
13452,Hibernating,0.94860274,729.8,3,729.8
13718,Hibernating,0.9485107,306.55,2,306.55
15029,Hibernating,0.948501,365.1,1,365.1
16046,Hibernating,0.9484998,235.78,1,235.78
14630,Hibernating,0.9484809,338.65,1,338.65
13289,Hibernating,0.94845295,307.95,1,307.95
17446,Hibernating,0.94844186,120.9,2,120.89999999999999
16993,Hibernating,0.9484233,1950.95,2,1950.95
14012,Hibernating,0.9483769,328.8,1,328.8
13223,Hibernating,0.94835943,969.12,6,969.12
14411,Hibernating,0.9482926,1063.0,1,1063.0
14123,Hibernating,0.94825983,436.18,1,436.18
15798,Hibernating,0.94822764,1535.37,3,1535.37
18138,Hibernating,0.94822663,152.65,1,152.65
15562,Hibernating,0.9482147,671.4300000000001,3,671.4300000000001
15077,Hibernating,0.9481583,2428.08,2,2428.08
12864,Hibernating,0.94808066,299.57,2,299.57
13484,Hibernating,0.9480639,790.72,3,790.72
17723,Hibernating,0.9480369,3378.4000000000005,7,3378.4000000000005
13368,Hibernating,0.9480346,1121.5,4,1121.5
17851,Hibernating,0.9480159,1552.35,6,1552.35
17234,Hibernating,0.94798326,149.89,1,149.89
13248,Hibernating,0.9479357,465.68,2,465.68
17484,Hibernating,0.94790506,209.57,2,209.57
16371,Hibernating,0.94776344,157.2,1,157.2
16424,Hibernating,0.9477408,443.06,2,443.06
13570,Hibernating,0.9477379,239.49,1,239.49
17707,Hibernating,0.9475925,609.3,8,609.3
13530,Hibernating,0.94757986,402.98,1,402.98
18214,Hibernating,0.94757646,1780.34,4,1780.34
16831,Hibernating,0.9475207,91.8,1,91.8
16498,Hibernating,0.94745654,100.97,2,100.97
17487,Hibernating,0.947411,160.55,1,160.55
17307,Hibernating,0.94737726,3999.89,11,3999.8900000000003
13751,Hibernating,0.94731253,296.25,1,296.25
13850,Hibernating,0.9472844,1595.48,1,1595.48
17665,Hibernating,0.94723713,563.1,1,563.1
14279,Hibernating,0.9472138,191.86,2,191.86
17142,Hibernating,0.9471846,1275.25,4,1275.25
14532,Hibernating,0.9471643,3845.78,11,3845.78
12977,Hibernating,0.9471495,513.88,4,513.88
17040,Hibernating,0.94712496,463.25,2,463.25
14767,Hibernating,0.94708675,382.81,1,382.81
17872,Hibernating,0.9469562,235.87,1,235.87
15204,Hibernating,0.9468987,316.58,1,316.58
13326,Hibernating,0.94689745,281.76,1,281.76
13197,Hibernating,0.9468677,373.0100000000001,1,373.01000000000005
16757,Hibernating,0.9468038,270.48,2,270.48
18208,Hibernating,0.94679075,360.08,1,360.08
14850,Hibernating,0.94678617,1770.96,7,1770.96
16257,Hibernating,0.9467474,46.95,1,46.95
18207,Hibernating,0.9467113,544.47,1,544.47
18253,Hibernating,0.94670457,317.88,1,317.88
12735,Hibernating,0.9465812,779.5699999999999,2,779.5699999999999
17192,Hibernating,0.9465285,75.28,1,75.28
13578,Hibernating,0.94645154,147.66,1,147.66
16319,Hibernating,0.94642043,404.4,1,404.40000000000003
15263,Hibernating,0.9463856,156.51,1,156.51
13512,Hibernating,0.9463837,713.39,4,713.39
17336,Hibernating,0.9463648,81.12,1,81.12
15098,Hibernating,0.9463625,39916.5,3,39916.5
12460,Hibernating,0.9463578,326.65,1,326.65
16199,Hibernating,0.946309,942.75,7,942.75
14195,Hibernating,0.94628996,2615.6,6,2615.6
14358,Hibernating,0.94626445,400.06,2,400.06
17899,Hibernating,0.9462429,154.55,1,154.55
14254,Hibernating,0.94618076,601.03,1,601.03
14079,Hibernating,0.94612265,618.73,2,618.73
17887,Hibernating,0.946023,111.35,1,111.35
13631,Hibernating,0.94599587,3070.42,11,3070.42
