CustomerID,TotalRevenue,TotalOrders,TotalQuantity,FirstPurchase,LastPurchase,Tenure,AvgOrderValue
15728,544.6,2,132,2010-09-21 14:46:00,2010-11-25 10:39:00,64,272.3
15729,192.55,3,47,2010-11-01 13:44:00,2011-05-11 12:36:00,190,64.18333333333334
15730,1726.58,5,1061,2010-10-04 14:15:00,2011-10-05 12:31:00,365,345.316
15731,125.3,1,122,2010-06-04 10:10:00,2010-06-04 10:10:00,0,125.3
15732,1543.97,10,1264,2010-02-04 10:10:00,2011-05-11 14:24:00,461,154.397
15733,162.3,1,62,2011-03-02 09:05:00,2011-03-02 09:05:00,0,162.3
15734,2263.3,4,516,2010-06-10 14:25:00,2011-08-17 10:50:00,432,565.825
15735,327.68,1,206,2010-10-14 13:38:00,2010-10-14 13:38:00,0,327.68
15736,1767.1200000000001,2,1208,2010-09-30 14:19:00,2010-09-30 14:20:00,0,883.5600000000001
15737,1188.1200000000001,8,597,2011-04-11 10:01:00,2011-11-25 11:21:00,228,148.51500000000001
15738,13043.32,41,9030,2009-12-10 15:52:00,2011-11-21 08:26:00,710,318.12975609756097
15739,449.12,1,472,2011-10-04 13:42:00,2011-10-04 13:42:00,0,449.12
15740,154.88,1,152,2011-10-21 14:29:00,2011-10-21 14:29:00,0,154.88
15741,208.62,2,70,2010-03-31 11:55:00,2010-09-07 16:21:00,160,104.31
15742,156.87,1,51,2010-03-30 15:25:00,2010-03-30 15:25:00,0,156.87
15743,775.96,4,214,2011-06-08 10:14:00,2011-11-23 17:19:00,168,193.99
15744,34.8,1,120,2011-09-23 09:52:00,2011-09-23 09:52:00,0,34.8
15745,1094.5900000000001,4,421,2011-04-17 13:04:00,2011-11-20 13:45:00,217,273.64750000000004
15746,196.88,1,178,2011-07-28 15:21:00,2011-07-28 15:21:00,0,196.88
15747,2499.81,9,1344,2010-01-18 11:21:00,2011-11-27 12:26:00,678,277.75666666666666
15748,609.81,3,261,2010-09-16 16:52:00,2011-10-30 12:51:00,408,203.26999999999998
15749,44534.3,3,18028,2011-01-11 12:55:00,2011-04-18 13:20:00,97,14844.766666666668
15750,6452.991,18,4281,2009-12-01 17:19:00,2011-12-07 12:34:00,735,358.4995
15751,1380.44,11,443,2009-12-06 13:08:00,2010-09-05 12:44:00,272,125.49454545454546
15752,3924.91,9,2792,2010-09-08 11:56:00,2011-10-31 11:37:00,417,436.1011111111111
15753,79.2,1,144,2011-02-08 12:41:00,2011-02-08 12:41:00,0,79.2
15754,3037.61,9,1762,2010-02-22 13:31:00,2011-10-19 14:40:00,604,337.51222222222225
15755,5993.12,17,4034,2009-12-04 08:24:00,2011-11-29 14:57:00,725,352.53647058823526
15756,528.01,4,241,2011-04-04 14:00:00,2011-10-09 13:30:00,187,132.0025
15757,2940.36,6,1757,2010-06-10 13:47:00,2011-10-05 12:14:00,481,490.06
15758,205.25,1,47,2011-11-15 10:48:00,2011-11-15 10:48:00,0,205.25
15759,830.9300000000001,7,523,2009-12-02 10:08:00,2011-05-05 15:13:00,519,118.70428571428572
15760,13916.34,2,2,2010-03-19 11:35:00,2010-03-19 11:45:00,0,6958.17
15761,143.05,1,31,2010-09-23 09:33:00,2010-09-23 09:33:00,0,143.05
15762,583.75,2,251,2011-09-23 15:17:00,2011-10-05 16:15:00,12,291.875
15763,1086.92,2,271,2011-09-23 12:10:00,2011-11-08 09:44:00,45,543.46
15764,4503.08,8,2945,2010-08-18 13:58:00,2011-09-12 17:58:00,390,562.885
15765,370.63,1,335,2010-02-11 10:25:00,2010-02-11 10:25:00,0,370.63
15766,831.0600000000001,3,334,2010-01-26 15:55:00,2011-10-06 17:03:00,618,277.02000000000004
15768,15308.89,34,4215,2009-12-03 12:10:00,2011-08-16 10:48:00,620,450.2614705882353
15769,88612.52,46,49068,2009-12-11 09:58:00,2011-12-02 13:52:00,721,1926.3591304347826
15770,321.45,1,67,2010-04-06 11:47:00,2010-04-06 11:47:00,0,321.45
15771,1006.54,3,512,2010-01-15 12:14:00,2010-04-14 13:56:00,89,335.5133333333333
15772,280.88,1,110,2010-10-17 13:33:00,2010-10-17 13:33:00,0,280.88
15773,774.52,2,410,2010-10-26 15:27:00,2011-12-04 12:48:00,403,387.26
15774,1288.34,6,465,2010-02-21 12:57:00,2011-10-02 12:04:00,587,214.72333333333333
15775,150.5,2,260,2010-03-18 07:32:00,2011-04-08 12:56:00,386,75.25
15776,241.62,1,138,2011-07-29 13:46:00,2011-07-29 13:46:00,0,241.62
15777,1762.6100000000001,7,599,2010-05-20 10:37:00,2011-04-12 16:43:00,327,251.8014285714286
15778,307.95000000000005,1,101,2010-10-04 15:10:00,2010-10-04 15:10:00,0,307.95000000000005
15779,124.08000000000001,2,20,2010-06-25 15:55:00,2010-09-02 16:40:00,69,62.040000000000006
15780,475.28000000000003,3,220,2010-12-17 11:43:00,2011-06-09 12:01:00,174,158.42666666666668
15781,345.46000000000004,3,180,2011-02-07 09:15:00,2011-11-14 14:57:00,280,115.15333333333335
15782,4014.1,4,1844,2010-10-05 15:43:00,2011-11-30 10:49:00,420,1003.525
15783,246.3,1,212,2011-11-29 09:50:00,2011-11-29 09:50:00,0,246.3
15784,848.33,2,381,2010-02-05 14:42:00,2010-08-29 10:38:00,204,424.165
15785,5969.93,16,4479,2009-12-15 16:28:00,2011-11-07 11:33:00,691,373.120625
15786,8501.62,5,5957,2010-06-21 10:13:00,2011-10-24 14:13:00,490,1700.324
15787,933.26,3,534,2011-10-09 13:11:00,2011-11-13 14:55:00,35,311.08666666666664
15788,221.83,1,115,2010-07-19 12:48:00,2010-07-19 12:48:00,0,221.83
15789,1962.01,6,2499,2010-03-26 11:21:00,2010-12-16 14:35:00,265,327.00166666666667
15790,218.75,1,113,2011-11-29 14:53:00,2011-11-29 14:53:00,0,218.75
15791,3608.34,5,1970,2010-03-08 09:41:00,2011-10-27 10:14:00,598,721.668
15792,933.84,2,606,2010-03-31 09:42:00,2010-11-05 08:21:00,218,466.92
15793,2399.57,8,1685,2009-12-01 12:54:00,2011-11-25 09:31:00,723,299.94625
15794,777.0,2,288,2009-12-02 15:10:00,2009-12-03 13:04:00,0,388.5
15795,1979.8700000000001,8,1411,2010-01-18 11:31:00,2011-07-13 10:43:00,540,247.48375000000001
15796,5171.63,17,1733,2010-03-31 13:10:00,2011-12-08 19:55:00,617,304.21352941176474
15797,2821.08,6,1281,2010-01-27 13:12:00,2011-08-18 17:04:00,568,470.18
15798,1535.37,3,915,2010-01-27 11:55:00,2010-08-04 09:13:00,188,511.78999999999996
15799,1421.34,4,1341,2010-10-17 14:26:00,2011-09-25 12:46:00,342,355.335
15800,1227.07,7,575,2010-03-31 13:17:00,2011-08-24 14:23:00,511,175.29571428571427
15801,1063.95,3,570,2011-08-22 09:53:00,2011-10-24 13:52:00,63,354.65000000000003
15802,451.42,1,1,2011-07-20 11:38:00,2011-07-20 11:38:00,0,451.42
15803,1929.66,4,1030,2010-02-01 16:29:00,2011-10-19 14:56:00,624,482.415
15804,4206.39,13,2565,2011-05-25 10:12:00,2011-12-09 12:31:00,198,323.5684615384616
15805,10148.93,30,6205,2009-12-10 12:57:00,2011-11-16 16:32:00,706,338.29766666666666
15806,784.58,3,602,2011-03-08 09:24:00,2011-10-24 14:35:00,230,261.5266666666667
15807,1817.52,5,1532,2010-02-11 15:32:00,2011-10-20 14:10:00,615,363.504
15808,17180.25,21,6753,2009-12-01 16:30:00,2011-02-06 14:33:00,431,818.1071428571429
15809,1274.44,7,700,2010-06-22 14:23:00,2011-11-03 16:40:00,499,182.06285714285715
15810,2999.04,8,1653,2010-02-04 18:18:00,2011-09-22 09:38:00,594,374.88
15811,3486.15,7,1781,2010-11-16 16:46:00,2011-11-17 15:31:00,365,498.0214285714286
15812,5201.47,12,3450,2009-12-15 13:40:00,2011-08-24 14:19:00,617,433.4558333333334
15813,1303.9099999999999,2,603,2011-04-14 09:09:00,2011-05-16 08:13:00,31,651.9549999999999
15814,2634.44,6,1728,2010-04-15 14:31:00,2011-11-23 08:17:00,586,439.0733333333333
15815,2100.6,5,1856,2011-03-25 08:43:00,2011-10-07 12:42:00,196,420.12
15816,144.15,2,54,2010-06-15 12:54:00,2010-06-15 13:36:00,0,72.075
15817,2766.4,3,1596,2010-06-14 13:31:00,2010-10-15 11:07:00,122,922.1333333333333
15818,340.5,1,284,2010-04-30 12:58:00,2010-04-30 12:58:00,0,340.5
15819,3934.79,10,2928,2010-03-18 11:08:00,2011-10-21 14:50:00,582,393.479
15820,206.98,1,128,2011-01-24 12:00:00,2011-01-24 12:00:00,0,206.98
15821,570.96,2,202,2011-10-09 13:28:00,2011-10-26 15:48:00,17,285.48
15822,1840.06,6,950,2009-12-06 15:12:00,2011-12-06 14:50:00,729,306.6766666666667
15823,3882.17,3,1774,2009-12-08 15:12:00,2010-12-02 15:08:00,358,1294.0566666666666
15824,890.94,2,478,2010-06-25 15:10:00,2010-09-12 13:20:00,78,445.47
15825,532.94,1,220,2011-06-20 13:27:00,2011-06-20 13:27:00,0,532.94
15826,2598.28,4,1824,2010-05-20 17:00:00,2011-10-14 16:05:00,511,649.57
15827,3603.14,28,1715,2010-01-08 11:25:00,2011-09-27 15:35:00,627,128.6835714285714
15828,1108.82,1,367,2010-11-29 16:41:00,2010-11-29 16:41:00,0,1108.82
15829,636.14,2,996,2011-07-22 10:23:00,2011-09-01 16:45:00,41,318.07
15830,576.0,1,415,2011-11-02 10:40:00,2011-11-02 10:40:00,0,576.0
15831,794.64,3,1092,2011-01-19 14:52:00,2011-10-12 13:14:00,265,264.88
15832,836.79,1,465,2011-03-30 15:29:00,2011-03-30 15:29:00,0,836.79
15833,80.4,1,24,2009-12-02 11:59:00,2009-12-02 11:59:00,0,80.4
15834,3764.39,7,1815,2010-10-11 14:05:00,2011-09-30 14:41:00,354,537.77
15835,954.09,4,439,2011-01-13 10:35:00,2011-10-26 15:47:00,286,238.5225
15836,137.37,1,26,2011-10-20 17:13:00,2011-10-20 17:13:00,0,137.37
15837,777.01,2,405,2010-08-11 10:16:00,2011-10-06 09:01:00,420,388.505
15838,73205.5,34,64114,2009-12-15 09:51:00,2011-11-28 14:00:00,713,2153.1029411764707
15839,1048.49,3,675,2011-07-14 16:35:00,2011-11-06 13:54:00,114,349.49666666666667
15840,355.56,2,396,2011-06-20 11:42:00,2011-10-12 09:08:00,113,177.78
15841,2742.41,9,2391,2009-12-10 08:29:00,2011-09-28 12:15:00,657,304.7122222222222
15842,548.8000000000001,2,296,2010-06-30 09:06:00,2010-11-11 14:08:00,134,274.40000000000003
15843,118.95,1,27,2011-02-09 10:19:00,2011-02-09 10:19:00,0,118.95
15844,130.73999999999998,1,134,2011-10-24 15:19:00,2011-10-24 15:19:00,0,130.73999999999998
15845,4426.28,11,2128,2010-01-26 14:44:00,2011-11-22 09:42:00,664,402.3890909090909
15846,107.01,1,79,2010-11-19 14:40:00,2010-11-19 14:40:00,0,107.01
15847,822.57,5,643,2010-03-08 08:47:00,2011-11-01 14:41:00,603,164.514
15848,137.99,1,45,2010-03-28 10:54:00,2010-03-28 10:54:00,0,137.99
15850,1006.75,6,1334,2009-12-13 13:27:00,2011-11-20 14:14:00,707,167.79166666666666
15851,109.73,1,67,2010-07-01 12:34:00,2010-07-01 12:34:00,0,109.73
15852,257.26,3,60,2010-07-01 10:16:00,2011-06-06 11:22:00,340,85.75333333333333
15853,110.8,1,135,2011-10-19 10:38:00,2011-10-19 10:38:00,0,110.8
15854,5578.28,21,1691,2009-12-10 12:08:00,2011-12-05 13:39:00,725,265.6323809523809
15855,1052.72,6,712,2010-08-20 17:15:00,2011-07-26 10:20:00,339,175.45333333333335
15856,32275.95,52,19550,2009-12-03 14:02:00,2011-12-05 17:09:00,732,620.6913461538462
15857,570.48,2,584,2010-10-05 16:43:00,2011-11-21 12:18:00,411,285.24
15858,3552.41,13,2715,2009-12-10 11:42:00,2011-11-24 12:48:00,714,273.2623076923077
15859,438.46,1,174,2010-10-03 12:52:00,2010-10-03 12:52:00,0,438.46
15860,2361.3,17,1259,2009-12-06 12:31:00,2011-10-30 11:25:00,692,138.9
15861,4369.2,12,3837,2010-01-28 19:41:00,2011-11-27 15:59:00,667,364.09999999999997
15862,2512.29,13,1520,2009-12-17 11:33:00,2011-12-01 13:28:00,714,193.25307692307692
15863,355.1,5,162,2009-12-17 10:20:00,2011-11-14 12:49:00,697,71.02000000000001
15864,2180.76,7,1486,2010-11-23 15:02:00,2011-11-17 13:32:00,358,311.5371428571429
15865,2241.42,5,1141,2010-01-05 13:58:00,2011-10-30 12:43:00,662,448.284
15866,211.89,1,124,2011-08-30 14:09:00,2011-08-30 14:09:00,0,211.89
15867,8923.3,31,5067,2009-12-14 15:16:00,2011-12-04 13:32:00,719,287.84838709677416
15868,94.53,1,57,2010-05-05 14:11:00,2010-05-05 14:11:00,0,94.53
15869,321.11,3,273,2010-03-23 16:50:00,2011-03-07 17:23:00,349,107.03666666666668
15870,857.46,4,504,2010-09-19 16:22:00,2011-11-07 10:58:00,413,214.365
15871,33.099999999999994,1,5,2010-09-28 14:16:00,2010-09-28 14:16:00,0,33.099999999999994
15872,729.25,4,467,2010-06-07 14:53:00,2011-11-25 11:55:00,535,182.3125
15873,313.91999999999996,4,1152,2010-07-27 11:58:00,2010-07-28 12:41:00,1,78.47999999999999
15874,11284.76,21,5102,2010-01-07 13:56:00,2011-10-07 12:31:00,637,537.3695238095238
15875,108.52,1,74,2010-03-03 16:51:00,2010-03-03 16:51:00,0,108.52
15876,1449.14,2,886,2010-09-17 15:26:00,2010-10-26 18:58:00,39,724.57
15877,490.33,2,368,2011-11-22 11:18:00,2011-12-08 11:53:00,16,245.165
15878,330.77,2,243,2009-12-06 12:28:00,2010-05-27 12:17:00,171,165.385
15879,1137.8,4,639,2009-12-17 19:54:00,2010-10-31 16:21:00,317,284.45
15880,329.03,1,202,2010-12-05 13:00:00,2010-12-05 13:00:00,0,329.03
15881,501.39,5,260,2010-12-10 13:32:00,2011-01-31 16:59:00,52,100.27799999999999
15882,1124.66,8,650,2009-12-10 15:33:00,2011-05-25 11:35:00,530,140.5825
15883,396.48,2,223,2011-11-06 14:50:00,2011-12-07 17:05:00,31,198.24
15884,244.60000000000002,2,152,2009-12-03 18:23:00,2010-10-03 15:55:00,303,122.30000000000001
15885,1951.82,15,622,2010-01-21 12:47:00,2011-09-08 10:43:00,594,130.12133333333333
15886,1052.8700000000001,4,667,2010-04-20 15:03:00,2011-10-10 14:25:00,537,263.21750000000003
15887,1027.15,3,605,2010-06-02 11:53:00,2010-10-29 08:36:00,148,342.3833333333334
15888,429.16,3,139,2010-07-01 11:51:00,2011-09-20 12:30:00,446,143.05333333333334
15889,1427.6,8,800,2009-12-10 12:21:00,2011-07-06 11:10:00,572,178.45
15890,535.65,5,119,2010-04-14 08:43:00,2010-11-10 12:46:00,210,107.13
15891,511.68,1,418,2011-04-27 12:35:00,2011-04-27 12:35:00,0,511.68
15892,128.2,1,46,2010-02-08 16:23:00,2010-02-08 16:23:00,0,128.2
15893,305.28000000000003,1,288,2010-08-15 11:12:00,2010-08-15 11:12:00,0,305.28000000000003
15894,258.25,2,164,2010-12-05 14:06:00,2011-03-31 13:50:00,115,129.125
15895,179.17,1,94,2011-07-13 10:27:00,2011-07-13 10:27:00,0,179.17
15897,208.59,2,223,2011-05-29 13:32:00,2011-05-29 13:50:00,0,104.295
15898,4996.45,25,2160,2009-12-11 16:11:00,2011-12-08 15:23:00,726,199.858
15899,56.25,1,39,2010-12-06 10:36:00,2010-12-06 10:36:00,0,56.25
15900,886.57,4,656,2010-05-26 11:27:00,2011-11-16 12:19:00,539,221.6425
15901,687.72,7,695,2010-06-14 12:39:00,2011-11-23 12:43:00,527,98.24571428571429
15902,145.01,1,124,2010-11-24 16:57:00,2010-11-24 16:57:00,0,145.01
15903,8939.84,12,3926,2010-01-14 10:57:00,2011-11-30 08:08:00,684,744.9866666666667
15904,164.68,1,84,2011-12-01 14:50:00,2011-12-01 14:50:00,0,164.68
15905,114.69,1,82,2010-06-14 16:00:00,2010-06-14 16:00:00,0,114.69
15906,2530.19,10,749,2010-09-15 12:17:00,2011-11-20 12:24:00,431,253.019
15907,882.72,3,478,2011-05-13 13:01:00,2011-12-06 12:21:00,206,294.24
15908,758.62,2,173,2010-07-15 19:21:00,2010-08-06 11:56:00,21,379.31
15909,191.94,1,98,2011-06-19 10:38:00,2011-06-19 10:38:00,0,191.94
15910,2661.17,15,2158,2010-01-21 11:51:00,2011-12-09 10:51:00,686,177.41133333333335
15911,1700.24,8,810,2009-12-09 13:26:00,2010-03-26 12:06:00,106,212.53
15912,1074.7,9,759,2009-12-10 12:58:00,2011-06-14 14:29:00,551,119.41111111111111
15913,6.300000000000001,1,3,2010-06-23 16:31:00,2010-06-23 16:31:00,0,6.300000000000001
15914,205.99,2,149,2010-11-26 16:09:00,2010-11-26 16:10:00,0,102.995
15915,364.45,1,414,2010-11-03 11:13:00,2010-11-03 11:13:00,0,364.45
15916,3145.2400000000002,13,1618,2009-12-10 16:21:00,2011-11-23 13:46:00,712,241.94153846153847
15917,530.17,5,248,2009-12-02 14:55:00,2011-04-06 10:40:00,489,106.03399999999999
15918,582.88,3,240,2010-03-18 11:40:00,2011-06-02 11:42:00,441,194.29333333333332
15919,525.69,2,385,2010-12-06 11:26:00,2011-11-20 11:28:00,349,262.845
15920,569.14,9,238,2009-12-14 13:09:00,2011-07-08 15:31:00,571,63.23777777777778
15921,775.26,4,335,2010-03-09 11:03:00,2011-06-20 11:03:00,468,193.815
15922,369.5,1,138,2010-12-01 13:51:00,2010-12-01 13:51:00,0,369.5
15923,127.08,1,122,2010-12-02 12:16:00,2010-12-02 12:16:00,0,127.08
15924,102.82,1,103,2009-12-08 15:00:00,2009-12-08 15:00:00,0,102.82
15925,207.15,1,93,2011-05-29 15:35:00,2011-05-29 15:35:00,0,207.15
15926,134.44,1,155,2010-06-15 15:23:00,2010-06-15 15:23:00,0,134.44
15927,106.54,1,66,2010-03-02 13:25:00,2010-03-02 13:25:00,0,106.54
15928,293.53,1,164,2010-02-21 15:16:00,2010-02-21 15:16:00,0,293.53
15929,594.0,1,120,2010-03-05 14:56:00,2010-03-05 14:56:00,0,594.0
15930,426.63,1,139,2011-10-03 14:52:00,2011-10-03 14:52:00,0,426.63
15931,239.9,1,118,2010-10-07 16:46:00,2010-10-07 16:46:00,0,239.9
15932,2495.87,8,2325,2011-02-23 14:50:00,2011-12-05 17:13:00,285,311.98375
15933,1107.46,3,885,2011-09-14 12:05:00,2011-11-18 13:14:00,65,369.15333333333336
15934,2190.66,2,2166,2010-10-06 12:08:00,2010-10-18 10:13:00,11,1095.33
15935,416.86,2,115,2011-04-12 09:35:00,2011-04-14 13:27:00,2,208.43
15936,282.79,2,211,2010-08-29 11:42:00,2010-11-25 16:39:00,88,141.395
15937,145.35000000000002,1,73,2011-10-06 15:48:00,2011-10-06 15:48:00,0,145.35000000000002
15938,734.8100000000001,9,449,2010-06-01 09:42:00,2011-08-19 12:56:00,444,81.64555555555556
15939,9060.39,16,6260,2010-11-30 12:07:00,2011-09-11 11:30:00,284,566.274375
15940,35.8,1,4,2011-02-01 16:18:00,2011-02-01 16:18:00,0,35.8
15941,405.0,1,60,2010-03-12 14:45:00,2010-03-12 14:45:00,0,405.0
15942,337.44,1,232,2011-07-29 09:01:00,2011-07-29 09:01:00,0,337.44
15943,271.28999999999996,2,183,2010-01-31 11:04:00,2010-02-28 12:49:00,28,135.64499999999998
15944,2164.24,4,859,2009-12-13 12:57:00,2011-03-08 10:33:00,449,541.06
15945,646.27,4,345,2009-12-01 13:47:00,2010-12-09 13:14:00,372,161.5675
15946,2304.18,3,1614,2010-03-16 10:49:00,2010-07-25 12:18:00,131,768.06
15947,1708.24,1,898,2011-09-18 10:46:00,2011-09-18 10:46:00,0,1708.24
15948,1509.0900000000001,3,852,2010-10-11 12:16:00,2011-12-01 15:32:00,416,503.03000000000003
15949,364.72,2,284,2011-09-29 17:34:00,2011-11-23 09:09:00,54,182.36
15950,7120.91,10,3354,2010-01-26 11:39:00,2011-11-08 11:09:00,650,712.091
15951,1013.1700000000001,3,420,2010-11-23 18:20:00,2011-12-01 08:34:00,372,337.72333333333336
15952,781.91,4,391,2011-04-28 12:55:00,2011-11-06 11:18:00,191,195.4775
15953,3440.34,18,1741,2009-12-03 14:00:00,2011-11-24 15:32:00,721,191.13
15954,190.75,1,119,2010-04-29 13:35:00,2010-04-29 13:35:00,0,190.75
15955,8085.9800000000005,22,3967,2010-02-23 16:36:00,2011-11-15 14:15:00,629,367.54454545454547
15956,617.6,2,278,2009-12-13 11:16:00,2010-06-06 13:06:00,175,308.8
15957,921.25,3,453,2010-10-15 12:11:00,2011-11-08 12:14:00,389,307.0833333333333
15958,462.12,4,154,2010-06-07 10:59:00,2011-09-26 13:41:00,476,115.53
15959,542.89,3,269,2010-01-26 16:19:00,2010-01-26 16:38:00,0,180.96333333333334
15960,410.95,4,258,2010-09-30 15:50:00,2010-11-30 15:57:00,61,102.7375
15961,451.28999999999996,1,154,2010-11-25 15:59:00,2010-11-25 15:59:00,0,451.28999999999996
15962,289.48,1,228,2010-09-16 13:48:00,2010-09-16 13:48:00,0,289.48
15963,470.76,2,298,2011-10-25 13:05:00,2011-11-20 11:33:00,25,235.38
15964,269.21000000000004,1,93,2010-02-14 15:30:00,2010-02-14 15:30:00,0,269.21000000000004
15965,2771.94,13,1313,2009-12-03 11:45:00,2011-11-22 16:44:00,719,213.22615384615386
15966,426.53,1,275,2010-09-15 10:44:00,2010-09-15 10:44:00,0,426.53
15967,2966.0,12,1183,2009-12-01 13:29:00,2011-11-16 15:41:00,715,247.16666666666666
15968,404.55,1,247,2010-11-16 13:04:00,2010-11-16 13:04:00,0,404.55
15969,1127.05,5,223,2010-07-05 13:10:00,2011-12-07 11:06:00,519,225.41
15970,1017.3199999999999,2,498,2010-04-20 11:30:00,2011-02-09 12:08:00,295,508.65999999999997
15971,5902.83,18,2251,2009-12-08 09:46:00,2011-11-22 12:50:00,714,327.935
15972,1769.33,5,468,2010-04-18 14:06:00,2010-09-09 13:20:00,143,353.866
15973,680.62,3,195,2010-10-06 15:00:00,2010-12-08 11:42:00,62,226.87333333333333
15974,3442.15,7,2262,2011-02-24 10:10:00,2011-10-31 13:13:00,249,491.7357142857143
15975,371.01,1,243,2011-09-16 13:33:00,2011-09-16 13:33:00,0,371.01
15976,1694.41,6,1053,2010-06-06 14:01:00,2011-06-27 13:00:00,385,282.4016666666667
15977,1054.73,2,1016,2011-10-31 16:24:00,2011-11-22 13:29:00,21,527.365
15978,3279.42,3,2444,2010-03-05 14:39:00,2011-09-23 15:21:00,567,1093.14
15979,329.21999999999997,1,450,2010-04-16 11:35:00,2010-04-16 11:35:00,0,329.21999999999997
15980,6543.68,7,4822,2010-06-01 14:40:00,2011-09-12 09:41:00,467,934.8114285714286
15981,9362.77,21,4827,2010-03-29 10:07:00,2011-11-15 08:00:00,595,445.8461904761905
15982,324.51,1,131,2010-04-13 15:47:00,2010-04-13 15:47:00,0,324.51
15983,3110.37,8,1872,2009-12-06 12:52:00,2011-11-17 17:34:00,711,388.79625
15984,8393.02,30,5730,2009-12-01 13:38:00,2011-12-07 12:16:00,735,279.76733333333334
15985,2715.28,7,2750,2010-05-27 15:51:00,2011-08-08 16:31:00,438,387.8971428571429
15986,354.42,2,368,2010-11-23 10:02:00,2011-11-09 15:17:00,351,177.21
15987,1535.99,8,1599,2010-11-25 12:56:00,2011-11-27 15:38:00,367,191.99875
15988,738.89,3,476,2010-02-21 11:36:00,2011-11-20 13:23:00,637,246.29666666666665
15989,368.31,2,169,2009-12-02 15:51:00,2010-11-29 12:03:00,361,184.155
15990,1997.75,7,1086,2010-02-28 12:30:00,2011-10-26 15:58:00,605,285.39285714285717
15991,150.55,1,41,2010-06-23 15:50:00,2010-06-23 15:50:00,0,150.55
15992,896.6,3,514,2010-09-12 11:52:00,2011-12-06 11:00:00,449,298.8666666666667
15993,2777.67,7,2037,2011-10-26 16:21:00,2011-12-01 10:45:00,35,396.81
15994,1175.68,3,462,2010-03-14 11:55:00,2011-10-16 12:28:00,581,391.8933333333334
15995,694.54,1,352,2010-10-21 13:57:00,2010-10-21 13:57:00,0,694.54
15996,1386.4,7,643,2010-11-07 15:49:00,2011-09-12 15:14:00,308,198.05714285714288
15998,8274.14,16,5350,2009-12-01 11:45:00,2011-11-03 12:45:00,702,517.13375
15999,20.4,1,24,2009-12-04 12:31:00,2009-12-04 12:31:00,0,20.4
16000,12393.7,3,5110,2011-12-07 12:14:00,2011-12-07 12:17:00,0,4131.233333333334
16001,583.39,1,337,2010-11-23 17:10:00,2010-11-23 17:10:00,0,583.39
16002,169.21,1,70,2010-03-24 13:08:00,2010-03-24 13:08:00,0,169.21
16003,5613.83,10,2210,2009-12-03 18:51:00,2011-11-10 09:57:00,706,561.383
16004,2146.39,5,1076,2010-01-25 13:56:00,2010-08-22 11:48:00,208,429.27799999999996
16005,2365.4900000000002,10,1269,2010-09-15 13:21:00,2011-11-27 13:47:00,438,236.54900000000004
16006,332.82,2,205,2010-11-17 12:03:00,2011-05-12 13:12:00,176,166.41
16007,3053.06,7,2631,2010-06-14 13:18:00,2011-10-23 11:05:00,495,436.15142857142854
16008,5339.13,15,3237,2010-03-19 11:07:00,2011-11-16 10:32:00,606,355.942
16009,972.11,4,366,2011-07-03 11:26:00,2011-11-17 16:51:00,137,243.0275
16010,1694.86,11,919,2010-10-24 10:54:00,2011-04-08 10:14:00,165,154.0781818181818
16011,5601.01,29,3323,2009-12-01 12:02:00,2011-12-01 16:31:00,730,193.13827586206898
16012,2978.59,5,1760,2010-06-28 11:39:00,2011-11-04 13:25:00,494,595.7180000000001
16013,56078.44,84,25520,2009-12-08 10:24:00,2011-12-06 10:36:00,728,667.6004761904762
16014,1100.28,5,462,2010-01-31 12:43:00,2011-11-02 12:04:00,639,220.05599999999998
16015,704.55,3,907,2011-10-21 12:56:00,2011-12-06 10:58:00,45,234.85
16016,2083.4,11,881,2010-11-02 13:27:00,2011-12-06 14:35:00,399,189.4
16017,1545.58,5,635,2010-01-05 12:06:00,2011-10-23 12:56:00,656,309.116
16018,698.13,4,503,2009-12-07 13:57:00,2011-10-31 14:13:00,693,174.5325
16019,17329.16,27,6959,2009-12-14 14:12:00,2011-10-24 11:51:00,678,641.8207407407407
16020,851.01,3,487,2011-10-05 13:54:00,2011-11-23 11:18:00,48,283.67
16021,487.03,2,276,2010-06-13 11:05:00,2010-11-09 14:48:00,149,243.515
16022,602.63,1,255,2011-03-24 13:16:00,2011-03-24 13:16:00,0,602.63
16023,719.81,3,358,2011-03-18 13:32:00,2011-10-24 16:34:00,220,239.93666666666664
16024,483.99,3,504,2010-10-24 11:40:00,2011-11-27 13:26:00,399,161.33
16025,439.65999999999997,1,338,2011-11-10 11:45:00,2011-11-10 11:45:00,0,439.65999999999997
16026,236.09,1,243,2011-10-27 13:53:00,2011-10-27 13:53:00,0,236.09
16027,2048.36,15,2099,2010-01-08 13:21:00,2011-09-09 10:47:00,608,136.55733333333333
16028,82.2,1,18,2010-04-23 11:45:00,2010-04-23 11:45:00,0,82.2
16029,117763.62,107,54450,2009-12-08 11:23:00,2011-11-01 10:27:00,692,1100.5945794392524
16030,331.24,1,283,2011-02-03 11:28:00,2011-02-03 11:28:00,0,331.24
16031,547.9,2,421,2011-04-06 14:23:00,2011-09-08 13:07:00,154,273.95
16032,1965.72,6,1467,2010-07-04 13:31:00,2010-09-09 18:00:00,67,327.62
16033,10608.81,27,4200,2010-08-11 16:44:00,2011-12-04 12:44:00,479,392.9188888888889
16034,911.32,6,585,2010-10-26 13:00:00,2011-05-27 16:17:00,213,151.88666666666668
